Statement,Link,Date,Source,Label
Says Kamala Harris said looters are just feeding their hungry kids.,https://www.politifact.com/factchecks/2020/oct/29/facebook-posts/kamala-harris-has-condemned-looting/,10/29/2020 0:00,Facebook posts,FALSE
Says Jill Biden said “Whatever is on Hunter’s laptop is not important.”,https://www.politifact.com/factchecks/2020/oct/29/viral-image/no-jill-biden-didnt-say-about-hunter-bidens-laptop/,10/29/2020 0:00,Viral image,FALSE
My 2018 election was the first time Speaker Robin Vos has lost a Republican-held seat,https://www.politifact.com/factchecks/2020/oct/29/robyn-vining/yes-because-gerrymandering-only-one-republican-ass/,10/29/2020 0:00,Robyn Vining,TRUE
“The Columbia school buildings in my district have the lowest test scores in all of Boone County.”,https://www.politifact.com/factchecks/2020/oct/29/cheri-toalson-reisch/toalson-reisch-about-columbia-schools-test-scores/,10/29/2020 0:00,Cheri Toalson Reisch,barely-true
Joe Biden “wants to get rid of something called ‘stepped up basis’” that reduces inheritance taxes.,https://www.politifact.com/factchecks/2020/oct/29/facebook-posts/yes-biden-seeks-eliminate-policy-reduces-inheritan/,10/29/2020 0:00,Facebook posts,TRUE
"Counting ballots for weeks after Election Day “is totally inappropriate and I don't believe that's by our laws.""",https://www.politifact.com/factchecks/2020/oct/28/donald-trump/donald-trump-wrong-winner-has-be-announced-electio/,10/28/2020 0:00,Donald Trump,pants-fire
Sen. Kamala Harris “may have broken laws” when she visited a voting site in Ohio,https://www.politifact.com/factchecks/2020/oct/28/facebook-posts/no-harris-did-not-break-ohio-law-election-site-vis/,10/28/2020 0:00,Facebook posts,FALSE
“Because our family couldn’t afford health insurance Obama/Biden penalized us about $10000 then took that $10000 and used it to pay for others’ free Obamacare. Trump ended that theft.”,https://www.politifact.com/factchecks/2020/oct/28/facebook-posts/10000-obamacare-penalty-doubtful/,10/28/2020 0:00,Facebook posts,barely-true
“Under the Affordable Care Act three states get 35% of the money folks. Can you name them? I'll help you: California New York and Massachusetts.”,https://www.politifact.com/factchecks/2020/oct/28/lindsey-graham/graham-says-ny-calif-and-mass-get-over-third-aca-m/,10/28/2020 0:00,Lindsey Graham,half-true
Drivers will “get guaranteed earnings health care benefits personal protections and they can maintain their flexible schedules.”,https://www.politifact.com/factchecks/2020/oct/28/lyft-lyft/app-based-companies-pushing-prop-22-say-drivers-wi/,10/28/2020 0:00,Lyft,half-true
Photo shows Joe Biden’s license plate says “THEBIGGUY.”,https://www.politifact.com/factchecks/2020/oct/28/viral-image/no-photo-doesnt-show-bidens-car-big-guy-license-pl/,10/28/2020 0:00,Viral image,pants-fire
Says Clint Eastwood called Joe Biden an “incompetent lying flip-flopping insincere double-talking radical socialist.”,https://www.politifact.com/factchecks/2020/oct/28/viral-image/old-fake-clint-eastwood-quote-about-obama-turns-fa/,10/28/2020 0:00,Viral image,pants-fire
“Now with the COVID-19 … more people are dependent on drugs or alcohol.”,https://www.politifact.com/factchecks/2020/oct/28/joe-manchin/has-drug-dependence-increased-under-covid-19/,10/28/2020 0:00,Joe Manchin,mostly-true
Says someone tried to suppress votes by disguising trash cans as ballot boxes.,https://www.politifact.com/factchecks/2020/oct/28/instagram-posts/ad-history-exhibit-philadelphia-mistaken-attempt-s/,10/28/2020 0:00,Instagram posts,FALSE
“In Nevada they want to have a thing where you don’t have to have any verification of the signature” on ballots.,https://www.politifact.com/factchecks/2020/oct/28/donald-trump/trumps-misleading-claim-about-ballot-signatures-ne/,10/28/2020 0:00,Donald Trump,FALSE
An “anti-Black Lives Matter” flag replaced the American flag behind President Trump during a Waukesha campaign rally.,https://www.politifact.com/factchecks/2020/oct/28/facebook-posts/yes-thin-blue-line-flag-has-taken-more-prominent-p/,10/28/2020 0:00,Facebook posts,mostly-true
Upton “voted a dozen times to kick thousands of Michigan families off their health insurance and eliminate protections for preexisting conditions”,https://www.politifact.com/factchecks/2020/oct/28/jon-hoadley/upton-voted-dozen-times-support-repealing-affordab/,10/28/2020 0:00,Jon Hoadley,mostly-true
Says North Carolina just landed an auto plant.,https://www.politifact.com/factchecks/2020/oct/28/donald-trump/trump-wrong-about-auto-plant-coming-north-carolina/,10/28/2020 0:00,Donald Trump,FALSE
“Joe Biden confirmed his plan to abolish the entire U.S. oil industry.”,https://www.politifact.com/factchecks/2020/oct/28/donald-trump/fact-checking-trumps-claim-biden-said-he-would-abo/,10/28/2020 0:00,Donald Trump,FALSE
On confirming a Supreme Court justice nominee in a presidential election year.,https://www.politifact.com/factchecks/2020/oct/28/thom-tillis/sen-thom-tillis-flip-flops-filling-supreme-court-v/,10/27/2020 0:00,Thom Tillis,full-flop
“While serving as Town Supervisor Nate McMurray voted to raise taxes on homeowners.”,https://www.politifact.com/factchecks/2020/oct/28/chris-jacobs/jacobs-charge-mcmurray-raised-taxes-grand-island-c/,10/27/2020 0:00,Chris Jacobs,TRUE
“President Obama would never give them long-term funding and I did … I saved historically Black colleges and universities.”,https://www.politifact.com/factchecks/2020/oct/27/donald-trump/trumps-exaggerated-claim-he-saved-hbcus-2019-fundi/,10/27/2020 0:00,Donald Trump,barely-true
Says Joe Biden said “Why am I doing this? Why? What is my real aim?”,https://www.politifact.com/factchecks/2020/oct/27/donald-trump/biden-was-quoting-pope-francis-not-expressing-conf/,10/27/2020 0:00,Donald Trump,FALSE
Says photo of Malia Obama's credit card next to white powder was found on Hunter Biden's laptop.,https://www.politifact.com/factchecks/2020/oct/27/instagram-posts/malia-obama-credit-card-photo-isnt-new-and-theres-/,10/27/2020 0:00,Instagram posts,FALSE
“More suicide deaths than coronavirus death past two months.”,https://www.politifact.com/factchecks/2020/oct/27/tom-brady/no-suicides-have-not-outpaced-covid-19-deaths/,10/27/2020 0:00,Tom Brady,FALSE
Joe Biden says he supports sex changes for kids.,https://www.politifact.com/factchecks/2020/oct/27/american-principles-project/conservative-groups-claim-joe-biden-backs-sex-chan/,10/27/2020 0:00,American Principles Project,FALSE
U.S. is “really not doing (COVID-19) reporting right” because deaths are being improperly counted and hospitals have an “incentive” to pad stats.,https://www.politifact.com/factchecks/2020/oct/27/donald-trump/trump-wrong-claim-us-padding-covid-19-stats/,10/27/2020 0:00,Donald Trump,FALSE
“CAN I CHANGE MY VOTE? ... The answer in most states is YES.”,https://www.politifact.com/factchecks/2020/oct/27/donald-trump/donald-trump-says-you-can-change-your-vote-most-st/,10/27/2020 0:00,Donald Trump,barely-true
Says Hunter Biden “died of a crack overdose.”,https://www.politifact.com/factchecks/2020/oct/27/facebook-posts/hunter-biden-alive-despite-social-media-claims-abo/,10/27/2020 0:00,Facebook posts,FALSE
“Biden admits to voter fraud.”,https://www.politifact.com/factchecks/2020/oct/27/kayleigh-mcenany/white-house-press-secretary-mcenany-takes-bidens-w/,10/27/2020 0:00,Kayleigh McEnany,FALSE
World renowned experts declare that we should “live normally practice simple hygiene” stay home when sick and use protective measures only with “the most vulnerable populations.”,https://www.politifact.com/factchecks/2020/oct/27/facebook-posts/great-barrington-herd-immunity-document-widely-dis/,10/27/2020 0:00,Facebook posts,half-true
Says photo from Hunter Biden's laptop shows Paul Pelosi Jr. abusing a girl and doing drugs.,https://www.politifact.com/factchecks/2020/oct/27/facebook-posts/no-photo-paul-pelosi-jr-doesnt-show-him-abusing-gi/,10/27/2020 0:00,Facebook posts,FALSE
"Says Troy Nehls “called wearing masks 'un-American' and called those who do 'communists.'""",https://www.politifact.com/factchecks/2020/oct/27/sri-preston-kulkarni/texas-house-race-kulkarni-distorts-nehls-take-mask/,10/27/2020 0:00,Sri Preston Kulkarni,FALSE
The daughter of Sen. Coons (D-DE) along with 7 other underaged girls are featured on Hunter's laptop! - Breitbart News,https://www.politifact.com/factchecks/2020/oct/26/facebook-posts/no-evidence-hunter-biden-had-photos-coons-daughter/,10/26/2020 0:00,Facebook posts,FALSE
We have a mayor in D.C. who formed a commission with recommendations. Her recommendation is: Take down the Washington Monument close up the Lincoln Monument.,https://www.politifact.com/factchecks/2020/oct/26/donald-trump/trump-wrongly-accuses-dc-mayor-calling-removal-was/,10/26/2020 0:00,Donald Trump,barely-true
"The coronavirus ""was constructed in the Wuhan Institute of Virology.”",https://www.politifact.com/factchecks/2020/oct/26/scott-perry/pa-rep-scott-perry-airs-debunked-claim-wuhan-lab-c/,10/26/2020 0:00,Scott Perry,FALSE
"Says she is ranked ""one of the most bipartisan senators in the Senate in the last 25 years.""",https://www.politifact.com/factchecks/2020/oct/26/joni-ernst/bipartisanship-rankings-show-joni-ernst-toward-top/,10/26/2020 0:00,Joni Ernst,mostly-true
A photo shows Barack Obama in front of “cages” built during his administration to hold migrants.,https://www.politifact.com/factchecks/2020/oct/26/viral-image/viral-image-migrant-cages-2019-not-obama-years/,10/26/2020 0:00,Viral image,half-true
A yearbook photo shows Mark Kelly dressed as Adolf Hitler.,https://www.politifact.com/factchecks/2020/oct/25/blog-posting/no-mark-kelly-did-not-dress-hitler/,10/25/2020 0:00,Bloggers,FALSE
Biden slipped up and came out saying he’s going to tax your 401k. Are any of you EVEN paying attention?,https://www.politifact.com/factchecks/2020/oct/25/facebook-posts/bidens-tax-plan-wont-tax-401k-accounts/,10/25/2020 0:00,Facebook posts,FALSE
Says Joe Biden had an iPad at his podium during the debate.,https://www.politifact.com/factchecks/2020/oct/25/facebook-posts/presidential-candidates-had-notepads-podiums-not-i/,10/25/2020 0:00,Facebook posts,FALSE
Says Donald Trump “voted twice” in the Nov. 3 2020 election,https://www.politifact.com/factchecks/2020/oct/25/facebook-posts/no-trump-did-not-vote-twice-nov-3-election/,10/25/2020 0:00,Facebook posts,pants-fire
"Generally the deaths are still pretty flat because we've flattened the curve.”,https://www.politifact.com/factchecks/2020/oct/23/ron-johnson/us-sen-ron-johnson-confuses-and-misses-claim-about/,2020-10-23 00:00:00,Ron Johnson,barely-true
As part of the Obama administration's criminal justice reforms “38000 prisoners were released from federal prison.”,https://www.politifact.com/factchecks/2020/oct/23/joe-biden/biden-wrongly-claims-obama-policies-released-38000/,2020-10-23 00:00:00,Joe Biden,barely-true
Says Texas has “lower taxes and less regulations than anywhere else in the U.S.”,https://www.politifact.com/factchecks/2020/oct/23/roger-williams/no-texas-does-not-have-lowest-taxes-and-fewest-reg/,2020-10-23 00:00:00,Roger Williams,false
Says Joe Biden owns four $3 million -$7.5 million homes on a $200000 salary.,https://www.politifact.com/factchecks/2020/oct/23/viral-image/facebook-post-misstates-number-biden-owned-propert/,2020-10-23 00:00:00,Viral image,barely-true
Says Karen Handel slashed the Centers for Disease Control's ability to fight diseases cutting millions in research funding.""",https://www.politifact.com/factchecks/2020/oct/23/lucy-mcbath/georgia-rep-lucy-mcbath-cherry-picks-attack-karen-/,10/23/2020 0:00,Lucy McBath,barely-true
"Says Donald Trump “is pushing to slash Medicare benefits.""",https://www.politifact.com/factchecks/2020/oct/23/joe-biden/bidens-claim-about-trump-slashing-medicare-benefit/,10/23/2020 0:00,Joe Biden,half-true
"Says ""Gov. Parson’s administration purged 100000 kids from Medicaid rolls.""",https://www.politifact.com/factchecks/2020/oct/23/nicole-galloway/parson-administration-did-remove-100000-kids-medic/,10/23/2020 0:00,Nicole Galloway,mostly-true
"“We're starting to reach almost herd immunity in this nation so we'll be on the downside of this virus very soon.""",https://www.politifact.com/factchecks/2020/oct/23/vicky-hartzler/hartzlers-claim-isnt-close-were-long-way-away-herd/,10/23/2020 0:00,Vicky Hartzler,FALSE
Michigan has been “like a prison” during the coronavirus.,https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trump-says-michigan-during-coronavirus-pandemic-ha/,10/23/2020 0:00,Donald Trump,FALSE
Says Donald Trump said “good” during the final presidential debate in reference to families being separated at the border.,https://www.politifact.com/factchecks/2020/oct/23/facebook-posts/trump-did-not-say-good-when-talking-about-family-s/,10/23/2020 0:00,Facebook posts,FALSE
"Foxconn hasn't hit job targets on its massive Wisconsin factory because ""No. 1 you had a pandemic.""",https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trump-wrong-blame-pandemic-foxconn-struggles/,10/23/2020 0:00,Donald Trump,FALSE
“They have 180 million people families under what he wants to do which will basically be socialized medicine — you won’t even have a choice — they want to terminate 180 million plans.”,https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trumps-misguided-claim-bidens-health-plan-will-ter/,10/23/2020 0:00,Donald Trump,pants-fire
“When I closed (travel from China) he said I should not have closed. ...He said this is a terrible thing you are a xenophobe I think he called me racist. Now he says I should have closed it earlier.”,https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trump-repeats-flawed-claim-biden-opposed-trumps-co/,10/23/2020 0:00,Donald Trump,barely-true
